Date,Last Price
24/03/2015,7019.68
23/03/2015,7037.67
20/03/2015,7022.51
19/03/2015,6962.32
18/03/2015,6945.2
17/03/2015,6837.61
16/03/2015,6804.08
13/03/2015,6740.58
12/03/2015,6761.07
11/03/2015,6721.51
10/03/2015,6702.84
09/03/2015,6876.47
06/03/2015,6911.8
05/03/2015,6961.14
04/03/2015,6919.24
03/03/2015,6889.13
02/03/2015,6940.64
27/02/2015,6946.66
26/02/2015,6949.73
25/02/2015,6935.38
24/02/2015,6949.63
23/02/2015,6912.16
20/02/2015,6915.2
19/02/2015,6888.9
18/02/2015,6898.08
17/02/2015,6898.13
16/02/2015,6857.05
13/02/2015,6873.52
12/02/2015,6828.11
11/02/2015,6818.17
10/02/2015,6829.12
09/02/2015,6837.15
06/02/2015,6853.44
05/02/2015,6865.93
04/02/2015,6860.02
03/02/2015,6871.8
02/02/2015,6782.55
30/01/2015,6749.4
29/01/2015,6810.6
28/01/2015,6825.94
27/01/2015,6811.61
26/01/2015,6852.4
23/01/2015,6832.83
22/01/2015,6796.63
21/01/2015,6728.04
20/01/2015,6620.1
19/01/2015,6585.53
16/01/2015,6550.27
15/01/2015,6498.78
14/01/2015,6388.46
13/01/2015,6542.2
12/01/2015,6501.42
09/01/2015,6501.14
08/01/2015,6569.96
07/01/2015,6419.83
06/01/2015,6366.51
05/01/2015,6417.16
02/01/2015,6547.8
31/12/2014,6566.09
30/12/2014,6547
29/12/2014,6633.51
24/12/2014,6609.93
23/12/2014,6598.18
22/12/2014,6576.74
19/12/2014,6545.27
18/12/2014,6466
17/12/2014,6336.48
16/12/2014,6331.83
15/12/2014,6182.72
12/12/2014,6300.63
11/12/2014,6461.7
10/12/2014,6500.04
09/12/2014,6529.47
08/12/2014,6672.15
05/12/2014,6742.84
04/12/2014,6679.37
03/12/2014,6716.63
02/12/2014,6742.1
01/12/2014,6656.37
28/11/2014,6722.62
27/11/2014,6723.42
26/11/2014,6729.17
25/11/2014,6731.14
24/11/2014,6729.79
21/11/2014,6750.76
20/11/2014,6678.9
19/11/2014,6696.6
18/11/2014,6709.13
17/11/2014,6671.97
14/11/2014,6654.37
13/11/2014,6635.45
12/11/2014,6611.04
11/11/2014,6627.4
